symbol,date,open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,numner_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
FET,20190616,1560643200000,0.2034,0.2038,0.1943,0.2005,57100137.6,1560729599999,11384828.43394,22305,27645021.33,5511905.765541,0
FET,20190617,1560729600000,0.2004,0.225,0.1963,0.198,82965791.14,1560815999999,17064903.910138,30614,42777221.51,8830578.167902,0
FET,20190618,1560816000000,0.1976,0.211,0.1932,0.2084,67971296.12,1560902399999,13653236.828525,21502,33308257.61,6691488.558343,0
FET,20190619,1560902400000,0.2084,0.217,0.2006,0.2024,78364192.17,1560988799999,16325779.190621,23594,38561435.41,8044542.417177,0
FET,20190620,1560988800000,0.2029,0.2047,0.1892,0.1915,68655287.53,1561075199999,13523074.20383,20264,34152330.37,6733675.21042,0
FET,20190621,1561075200000,0.1914,0.1953,0.1764,0.1803,59644404.53,1561161599999,11260111.012204,19131,30501369.67,5760182.492079,0
FET,20190622,1561161600000,0.1807,0.1898,0.1734,0.1869,73545943.15,1561247999999,13475135.001636,24107,34624790.68,6341545.149087,0
FET,20190623,1561248000000,0.187,0.1921,0.1757,0.1766,68512795.88,1561334399999,12718351.330409,18289,35315634.44,6554089.835289,0
FET,20190624,1561334400000,0.1767,0.1823,0.1662,0.169,62445524.83,1561420799999,10974506.86936,17584,32232990.61,5661989.940828,0
FET,20190625,1561420800000,0.1695,0.1696,0.1617,0.1625,58591942.12,1561507199999,9671814.658776,17455,32195963.54,5315466.88258,0
FET,20190626,1561507200000,0.1623,0.1644,0.1414,0.1504,63275060.57,1561593599999,9886693.320685,26204,33147162.25,5193688.749114,0
FET,20190627,1561593600000,0.1505,0.1667,0.1449,0.1506,43499951.6,1561679999999,6813745.511509,26195,20876485.8,3273712.62509,0
FET,20190628,1561680000000,0.1507,0.156,0.1426,0.1447,36872296.35,1561766399999,5480216.252243,23704,16184554.69,2405418.82722,0
FET,20190629,1561766400000,0.1452,0.172,0.142,0.1633,52865317.74,1561852799999,8284354.430852,31030,26333275.6,4140398.199896,0
FET,20190630,1561852800000,0.1632,0.1873,0.1519,0.1527,73026885.15,1561939199999,12560352.420457,38870,34439744.64,5937879.21605,0
FET,20190701,1561939200000,0.1526,0.1647,0.1464,0.1629,40932237.1,1562025599999,6440668.553999,28162,20103467.94,3167793.983248,0
FET,20190702,1562025600000,0.1629,0.1651,0.1455,0.1481,37729114.21,1562111999999,5694195.993266,25773,16874840.91,2551061.73511,0
FET,20190703,1562112000000,0.1482,0.157,0.1432,0.1484,32905523.67,1562198399999,4909641.038922,24353,15454255.57,2306584.293798,0
FET,20190704,1562198400000,0.1485,0.1492,0.1329,0.1362,25687477.79,1562284799999,3631808.941534,15267,11780852.98,1664169.061899,0
FET,20190705,1562284800000,0.1358,0.1526,0.1354,0.1457,15177688.9,1562371199999,2196000.809767,10996,7993808.42,1159672.135375,0
FET,20190706,1562371200000,0.1462,0.151,0.1401,0.1418,12829281.66,1562457599999,1868615.596085,9012,5879788.42,857658.239414,0
FET,20190707,1562457600000,0.1418,0.1486,0.1393,0.1451,9220530.58,1562543999999,1335666.264519,7580,4814344.97,697904.524835,0
FET,20190708,1562544000000,0.1451,0.1479,0.1334,0.1358,11296853.55,1562630399999,1589298.989723,8386,3909006.88,553529.243723,0
FET,20190709,1562630400000,0.1358,0.1364,0.1287,0.1291,11751196.89,1562716799999,1559123.174698,8103,5217289.54,693062.707899,0
FET,20190710,1562716800000,0.1291,0.13,0.118,0.1259,15429159.9,1562803199999,1926539.239528,9937,6485233.68,809797.986832,0
FET,20190711,1562803200000,0.1255,0.1272,0.1098,0.1113,14465401.88,1562889599999,1708909.434027,8775,6707393.24,792325.577062,0
FET,20190712,1562889600000,0.1113,0.122,0.1044,0.1194,17957483.69,1562975999999,2043312.139868,10607,8389408.34,951530.00225,0
FET,20190713,1562976000000,0.1194,0.1394,0.1139,0.122,27899232.17,1563062399999,3548351.244878,15610,14113191.28,1812081.633426,0
FET,20190714,1563062400000,0.1222,0.1295,0.1045,0.1045,17234524.87,1563148799999,1997136.984555,10612,7145240.44,832064.049515,0
FET,20190715,1563148800000,0.1045,0.112,0.0964,0.1035,16445767.76,1563235199999,1689304.984018,9307,7815238.01,805233.86443,0
FET,20190716,1563235200000,0.1036,0.1063,0.09,0.0924,13572811.17,1563321599999,1346896.840957,8927,5739639.34,571561.106185,0
FET,20190717,1563321600000,0.0926,0.1028,0.09,0.0977,14275091.15,1563407999999,1376949.822813,8975,6787596.15,652601.288062,0
FET,20190718,1563408000000,0.0976,0.1052,0.0951,0.1019,17774185.34,1563494399999,1779208.099274,9820,8588810.33,860816.314053,0
FET,20190719,1563494400000,0.1018,0.1032,0.099,0.1025,8466422.63,1563580799999,855952.703894,6199,4224500.79,427592.860185,0
FET,20190720,1563580800000,0.1024,0.1087,0.1005,0.1059,12084567.03,1563667199999,1270527.256122,7143,5498715.68,578861.110878,0
FET,20190721,1563667200000,0.1058,0.1071,0.1003,0.1028,8382354.68,1563753599999,862515.566698,5667,3876813.56,398825.478135,0
FET,20190722,1563753600000,0.103,0.1044,0.095,0.0983,9925395.54,1563839999999,990805.952908,6661,3719614.48,372805.630256,0
FET,20190723,1563840000000,0.0984,0.0987,0.0883,0.0888,11194710.91,1563926399999,1033975.395781,7117,4306660.07,399971.230688,0
FET,20190724,1563926400000,0.0888,0.0917,0.0845,0.0874,15249658.14,1564012799999,1333818.978377,8771,6039830.23,528552.717334,0
FET,20190725,1564012800000,0.0874,0.1144,0.0873,0.1053,46332633.15,1564099199999,4769408.132575,20328,22416160.03,2315083.797235,0
FET,20190726,1564099200000,0.1053,0.1123,0.102,0.1023,24061765.15,1564185599999,2574434.64465,12758,11061545.22,1185805.558804,0
FET,20190727,1564185600000,0.1023,0.105,0.0915,0.0917,24789395.08,1564271999999,2402452.247773,11502,10665301.22,1033504.484389,0
FET,20190728,1564272000000,0.0921,0.0949,0.0862,0.0902,15041440.75,1564358399999,1375089.098667,8460,6744707.08,618862.054382,0
FET,20190729,1564358400000,0.0902,0.0947,0.0882,0.0932,14073958.59,1564444799999,1295891.220978,8635,7200148.28,663704.307928,0
FET,20190730,1564444800000,0.0932,0.0947,0.0902,0.0916,17301648.47,1564531199999,1604977.738042,7827,8712491.47,808846.97353,0
FET,20190731,1564531200000,0.0916,0.093,0.0885,0.0901,17183174.25,1564617599999,1563243.314861,8304,7121616.69,648755.250834,0
FET,20190801,1564617600000,0.0901,0.0911,0.0826,0.0838,18390812.16,1564703999999,1580183.493468,9421,8705927.19,748266.859971,0
FET,20190802,1564704000000,0.0838,0.09,0.0831,0.085,16016100.52,1564790399999,1371741.216782,7994,7584117.52,650184.239475,0
FET,20190803,1564790400000,0.0851,0.0864,0.0812,0.0824,9781086.53,1564876799999,820066.95301,5359,4343480.26,364712.524789,0
FET,20190804,1564876800000,0.0823,0.0827,0.0775,0.078,8940998.46,1564963199999,715037.063918,5346,4249333.99,340071.752993,0
FET,20190805,1564963200000,0.078,0.0819,0.0734,0.0772,21089110.29,1565049599999,1631596.370074,8625,9478515.55,734283.122602,0
FET,20190806,1565049600000,0.0771,0.0899,0.077,0.0813,35022158.68,1565135999999,2936888.122897,12764,16329859.18,1372324.807349,0
FET,20190807,1565136000000,0.0816,0.0906,0.0771,0.0794,40473942.39,1565222399999,3405872.897447,13651,18822830.62,1587167.265172,0
FET,20190808,1565222400000,0.0797,0.0831,0.0778,0.0796,19783322.36,1565308799999,1589958.855307,9631,8562357.32,688547.699139,0
FET,20190809,1565308800000,0.0801,0.0803,0.0725,0.0732,12510515.77,1565395199999,949013.37341,7116,5295904.65,401245.413088,0
FET,20190810,1565395200000,0.0733,0.0775,0.0729,0.0753,10450533.62,1565481599999,779906.521697,5931,4589277.59,342767.144347,0
FET,20190811,1565481600000,0.0753,0.0803,0.0747,0.0758,11798706.24,1565567999999,914214.33515,6369,5717197.92,442931.601319,0
FET,20190812,1565568000000,0.0758,0.0802,0.0754,0.0779,9542798.9,1565654399999,741361.560031,5058,4664281.19,362106.990165,0
FET,20190813,1565654400000,0.0776,0.0789,0.0733,0.0769,11212317.45,1565740799999,860512.828137,5408,5332968.14,409157.360882,0
FET,20190814,1565740800000,0.077,0.0778,0.0679,0.0693,11350679.09,1565827199999,838615.78292,6422,4605263.16,341617.226492,0
FET,20190815,1565827200000,0.0694,0.0728,0.0685,0.0716,5883308.24,1565913599999,414552.773953,3191,3074630.15,216814.713786,0
FET,20190816,1565913600000,0.0716,0.0728,0.065,0.067,11262624.16,1565999999999,771111.568212,5548,5661572.85,388047.576267,0
FET,20190817,1566000000000,0.0671,0.0676,0.0651,0.0665,5118619.46,1566086399999,341487.8531,3544,2488782.48,166287.784415,0
FET,20190818,1566086400000,0.0665,0.0683,0.066,0.067,8641624.76,1566172799999,580736.089023,3820,4416978.11,297035.055857,0
FET,20190819,1566172800000,0.0669,0.0723,0.0665,0.0692,16950718.05,1566259199999,1176340.292523,6723,8611485.87,598656.094634,0
FET,20190820,1566259200000,0.0692,0.0707,0.0662,0.0676,12981519.24,1566345599999,882293.720014,5729,6423856.64,436524.750574,0
FET,20190821,1566345600000,0.0677,0.0685,0.0615,0.0636,16988489.88,1566431999999,1100479.632719,5735,7561310.97,487638.05996,0
FET,20190822,1566432000000,0.0637,0.0666,0.0609,0.0653,15498044.73,1566518399999,997572.855734,5518,8013471.36,514938.269391,0
FET,20190823,1566518400000,0.0651,0.0667,0.0639,0.0656,14425065.15,1566604799999,941953.267493,7123,6959893.44,454517.288479,0
FET,20190824,1566604800000,0.0656,0.0682,0.0623,0.0673,19886384.78,1566691199999,1294783.119974,7340,9260680.32,603870.668489,0
FET,20190825,1566691200000,0.0672,0.0701,0.0618,0.0626,28175809.83,1566777599999,1857262.418406,9041,12546779.22,825889.106559,0
FET,20190826,1566777600000,0.0628,0.0634,0.0594,0.0607,22818201.74,1566863999999,1409608.703486,8238,8972010.38,554645.474406,0
FET,20190827,1566864000000,0.0608,0.0623,0.0588,0.0606,20909307.19,1566950399999,1265419.949514,7911,9660510.31,585192.315695,0
FET,20190828,1566950400000,0.0606,0.0607,0.0514,0.052,22590735.3,1567036799999,1286862.662763,8194,9720564.54,553076.315384,0
FET,20190829,1567036800000,0.0521,0.0528,0.0494,0.0502,22227502.82,1567123199999,1125040.779793,7108,11764326.4,596109.427707,0
FET,20190830,1567123200000,0.0502,0.0523,0.049,0.0516,16907350.88,1567209599999,860561.836031,6004,8469657.21,431302.576315,0
FET,20190831,1567209600000,0.0516,0.0538,0.0495,0.0505,16856580.95,1567295999999,873436.229174,6352,8632716.08,448221.414938,0
FET,20190901,1567296000000,0.0504,0.0512,0.0477,0.0488,13470772.89,1567382399999,669489.023582,5597,6315084.38,314195.366173,0
FET,20190902,1567382400000,0.0488,0.0511,0.0481,0.0494,17947626.36,1567468799999,888999.773361,6690,7564877.47,375123.40146,0
FET,20190903,1567468800000,0.0494,0.051,0.0488,0.0496,21446846.93,1567555199999,1062399.677064,6170,9263729.49,459422.438454,0
FET,20190904,1567555200000,0.0496,0.0529,0.049,0.0492,35254835.54,1567641599999,1792004.034522,7508,15997353.29,814543.775969,0
FET,20190905,1567641600000,0.0492,0.0576,0.0487,0.0524,43122643.25,1567727999999,2296555.737309,11396,24086773.59,1283079.861921,0
FET,20190906,1567728000000,0.0524,0.0551,0.0492,0.0497,41553176.98,1567814399999,2132576.375027,7385,16893888.12,865936.65445,0
FET,20190907,1567814400000,0.0495,0.0524,0.0493,0.0514,27641214.04,1567900799999,1393419.828087,5671,12330939.34,622445.507847,0
FET,20190908,1567900800000,0.0514,0.0543,0.0508,0.0536,25337230.79,1567987199999,1330326.52537,6718,14641332.27,769184.750744,0
FET,20190909,1567987200000,0.0535,0.0551,0.0507,0.0523,41348688.05,1568073599999,2155729.915648,7644,22627524.68,1179928.510866,0
FET,20190910,1568073600000,0.0523,0.054,0.0515,0.0523,31591098.05,1568159999999,1660608.126459,6114,16237831.87,853903.250914,0
FET,20190911,1568160000000,0.0522,0.0578,0.051,0.0572,45341635.75,1568246399999,2472020.498186,11704,23159072.11,1262511.65642,0
FET,20190912,1568246400000,0.0571,0.0572,0.0526,0.0532,34448610.44,1568332799999,1881003.819444,8095,19014114.02,1039196.377933,0
FET,20190913,1568332800000,0.0533,0.0567,0.0523,0.0565,27729686.96,1568419199999,1501292.556492,7285,14119985.62,764602.131103,0
FET,20190914,1568419200000,0.0565,0.0567,0.0543,0.0554,20658962.85,1568505599999,1143392.383006,5549,9751936.07,539645.452712,0
FET,20190915,1568505600000,0.0554,0.0603,0.0552,0.0599,31735041.77,1568591999999,1832863.941712,6780,15712213.36,909925.314884,0
FET,20190916,1568592000000,0.0598,0.0599,0.0563,0.0582,32392501.15,1568678399999,1884270.26267,7609,16265496.25,948190.040864,0
FET,20190917,1568678400000,0.0582,0.06,0.0566,0.0598,23088446.37,1568764799999,1348366.900105,8318,12882029.14,752215.927451,0
FET,20190918,1568764800000,0.0597,0.063,0.0583,0.0621,32568075.21,1568851199999,1971054.64941,9933,15926741.98,965968.861763,0
FET,20190919,1568851200000,0.062,0.0622,0.0563,0.0585,31221464.7,1568937599999,1805756.711627,8856,13384600.21,772816.216455,0
FET,20190920,1568937600000,0.0585,0.0586,0.0556,0.057,33480660.45,1569023999999,1901785.297438,7244,14425079.49,819843.734327,0
FET,20190921,1569024000000,0.057,0.0595,0.0565,0.0574,24736909.16,1569110399999,1418712.617311,6778,11177861.58,642121.551554,0
FET,20190922,1569110400000,0.0573,0.0574,0.0518,0.0532,28606091.21,1569196799999,1554371.0959,6860,11586285.98,630551.85812,0
FET,20190923,1569196800000,0.0532,0.0532,0.0482,0.0493,28124444.4,1569283199999,1451921.465595,6831,14281703.18,738168.111846,0
FET,20190924,1569283200000,0.0493,0.0517,0.0345,0.0374,44057566.22,1569369599999,2016002.051244,9246,21246952.88,973017.313097,0
FET,20190925,1569369600000,0.0375,0.04,0.0347,0.038,41572634.08,1569455999999,1564394.238492,7305,18688241.18,701853.510035,0
FET,20190926,1569456000000,0.038,0.0394,0.0314,0.0336,58369342.52,1569542399999,2034226.443731,9747,29811560.6,1032764.270185,0
FET,20190927,1569542400000,0.0336,0.0349,0.0321,0.0345,25513647.5,1569628799999,867411.471601,6014,14442733.78,491545.513937,0
FET,20190928,1569628800000,0.0345,0.0351,0.0327,0.0345,24882317.14,1569715199999,853131.106872,5467,12835627.65,440362.15612,0
FET,20190929,1569715200000,0.0345,0.0361,0.0335,0.0351,28322681.17,1569801599999,984866.294735,5558,16349721.67,568309.009435,0
FET,20190930,1569801600000,0.0351,0.0352,0.0322,0.0342,29408336.68,1569887999999,994448.117277,5991,15805243.0,535081.7308,0
FET,20191001,1569888000000,0.0342,0.036,0.0332,0.0343,18030774.57,1569974399999,623386.715593,4268,10851422.02,375792.139822,0
FET,20191002,1569974400000,0.0343,0.0352,0.0337,0.0347,22830546.93,1570060799999,786472.996479,4773,11311036.53,390091.916702,0
FET,20191003,1570060800000,0.0348,0.0358,0.0335,0.0347,29549308.29,1570147199999,1023014.898331,5367,14581429.72,505461.594456,0
FET,20191004,1570147200000,0.0347,0.0354,0.0337,0.0349,18408046.26,1570233599999,631358.775343,4722,11612927.23,398192.925889,0
FET,20191005,1570233600000,0.0349,0.0366,0.0344,0.0354,18228187.58,1570319999999,645078.901941,5182,12160140.19,430448.954654,0
FET,20191006,1570320000000,0.0355,0.0382,0.0342,0.0376,27150416.67,1570406399999,982477.322112,8204,17472577.97,632974.822766,0
FET,20191007,1570406400000,0.0377,0.0404,0.0368,0.0398,45483101.67,1570492799999,1734804.626093,12693,25089637.52,958479.719294,0
FET,20191008,1570492800000,0.0398,0.05,0.0398,0.0427,57170458.14,1570579199999,2487955.633898,17552,30034732.49,1302846.711829,0
FET,20191009,1570579200000,0.0427,0.0448,0.0405,0.0417,45798485.17,1570665599999,1944742.820094,16048,26067198.73,1108302.796522,0
FET,20191010,1570665600000,0.0417,0.0446,0.0394,0.0439,31041586.67,1570751999999,1285755.943648,12421,17776752.33,738436.448629,0
FET,20191011,1570752000000,0.0439,0.0472,0.0418,0.0443,54719970.95,1570838399999,2423539.45184,20426,33409415.53,1482572.3525,0
FET,20191012,1570838400000,0.0444,0.046,0.0431,0.0455,54669743.52,1570924799999,2449576.738512,14600,26734605.31,1199031.089519,0
FET,20191013,1570924800000,0.0454,0.0454,0.0417,0.0428,43762596.16,1571011199999,1912456.01351,11583,20784434.53,908769.618384,0
FET,20191014,1571011200000,0.0428,0.0533,0.0425,0.0459,76064615.17,1571097599999,3494001.832348,22307,37662723.94,1734198.81132,0
FET,20191015,1571097600000,0.0459,0.0477,0.043,0.0437,39372004.77,1571183999999,1800130.193812,15297,17965144.8,822925.090095,0
FET,20191016,1571184000000,0.0437,0.0443,0.038,0.04,28341961.58,1571270399999,1175826.549569,9036,12487102.75,519768.397207,0
FET,20191017,1571270400000,0.0399,0.0422,0.0397,0.0408,30607103.35,1571356799999,1261395.827851,6297,14513824.86,598078.257094,0
FET,20191018,1571356800000,0.0408,0.0419,0.0383,0.0395,52186828.62,1571443199999,2113491.436028,6861,22354565.76,905241.854194,0
FET,20191019,1571443200000,0.0393,0.0407,0.039,0.0403,59604192.08,1571529599999,2381088.663286,8118,23856831.57,953279.795838,0
FET,20191020,1571529600000,0.0403,0.0405,0.0383,0.04,81497207.42,1571615999999,3219335.42438,11467,40212850.54,1589717.933091,0
FET,20191021,1571616000000,0.0399,0.04154,0.0391,0.0405,55078222.99,1571702399999,2225077.427614,7435,26065397.49,1055022.298258,0
FET,20191022,1571702400000,0.0405,0.0412,0.04003,0.04073,55652464.9,1571788799999,2255773.98896,6842,27760890.8,1125658.595113,0
FET,20191023,1571788800000,0.04071,0.04095,0.03489,0.03595,70658306.22,1571875199999,2684666.5156845,8489,30477888.56,1166952.796126,0
FET,20191024,1571875200000,0.03598,0.03695,0.03524,0.03622,78775745.9,1571961599999,2854153.203631,6544,23292891.7,844093.571146,0
FET,20191025,1571961600000,0.03632,0.03967,0.03553,0.0383,76764122.97,1572047999999,2863832.393596,7675,20009049.37,749707.761604,0
FET,20191026,1572048000000,0.03828,0.03989,0.0372,0.0386,48761236.0,1572134399999,1876858.758476,6756,14860255.1,572941.842333,0
FET,20191027,1572134400000,0.03863,0.0409,0.03701,0.03999,25397880.0,1572220799999,984694.26914,4820,9168902.5,355196.764619,0
FET,20191028,1572220800000,0.03999,0.0427,0.0394,0.03953,20538267.04,1572307199999,833650.912191,4267,7509659.92,304236.464239,0
FET,20191029,1572307200000,0.0395,0.04212,0.0389,0.0411,41279626.9,1572393599999,1666498.895189,7216,12254910.3,495252.133589,0
FET,20191030,1572393600000,0.04109,0.0412,0.03844,0.03908,46363110.5,1572479999999,1833720.593926,6037,9865377.1,388693.21866,0
FET,20191031,1572480000000,0.03904,0.03943,0.03702,0.03776,25661774.3,1572566399999,985933.307054,4659,11385965.9,438815.675437,0
FET,20191101,1572566400000,0.03776,0.03882,0.03713,0.03876,36120845.9,1572652799999,1366197.956921,5735,17970122.5,679696.617498,0
FET,20191102,1572652800000,0.03878,0.03966,0.03821,0.03871,47812126.5,1572739199999,1860115.271668,7120,23586461.7,917610.209839,0
FET,20191103,1572739200000,0.03869,0.04047,0.03843,0.04025,41932593.0,1572825599999,1650589.473111,6569,21274354.1,837882.597227,0
FET,20191104,1572825600000,0.0403,0.043,0.03993,0.04229,68852785.3,1572911999999,2882865.970296,9726,34658475.7,1451033.123088,0
FET,20191105,1572912000000,0.04221,0.04298,0.04,0.04267,72453257.2,1572998399999,3014332.858919,8760,34913644.5,1453232.982548,0
FET,20191106,1572998400000,0.04277,0.04452,0.042,0.04246,67881746.91,1573084799999,2911694.542996,8086,33987868.01,1458460.898239,0
FET,20191107,1573084800000,0.04245,0.0427,0.04,0.04174,72628699.3,1573171199999,3000321.843636,7557,35537228.6,1468131.499609,0
FET,20191108,1573171200000,0.04174,0.04196,0.038,0.03901,68353722.7,1573257599999,2738665.257064,7326,33340174.7,1336551.284148,0
FET,20191109,1573257600000,0.03901,0.04006,0.0387,0.03998,65257215.5,1573343999999,2572289.304019,6195,33663283.7,1327049.359742,0
FET,20191110,1573344000000,0.04003,0.0408,0.03956,0.04049,43405097.1,1573430399999,1740147.107639,5502,21650026.4,867988.759829,0
FET,20191111,1573430400000,0.04041,0.041,0.03844,0.04073,54213734.9,1573516799999,2168099.477721,6125,26949469.9,1078278.553721,0
FET,20191112,1573516800000,0.04072,0.04152,0.03916,0.04034,67130085.8,1573603199999,2717053.654256,6846,33537160.6,1357897.826396,0
FET,20191113,1573603200000,0.04046,0.04267,0.04009,0.04198,78673319.9,1573689599999,3267724.685717,7145,40742979.9,1692837.54414,0
FET,20191114,1573689600000,0.04199,0.0439,0.0408,0.04378,86108529.1,1573775999999,3649519.45898,9634,43083269.0,1825787.209966,0
FET,20191115,1573776000000,0.04372,0.04879,0.0428,0.04623,167667920.12,1573862399999,7618107.9260748,20332,82859475.65,3762902.8380198,0
FET,20191116,1573862400000,0.04625,0.051,0.0462,0.04935,184800665.5,1573948799999,8925758.954805,22806,92570247.62,4471032.283274,0
FET,20191117,1573948800000,0.04938,0.04946,0.0447,0.04569,141100047.7,1574035199999,6662421.253165,18002,69192916.9,3267164.159477,0
FET,20191118,1574035200000,0.04568,0.04671,0.0421,0.04257,133538004.1,1574121599999,5939019.489573,16025,65521745.9,2917219.248199,0
FET,20191119,1574121600000,0.04249,0.04344,0.04002,0.04286,127769998.3,1574207999999,5369567.41653,13901,66232169.4,2784054.272926,0
FET,20191120,1574208000000,0.04286,0.04441,0.04016,0.04031,29670614.6,1574294399999,1261778.323206,4443,12116155.6,518331.390714,0
FET,20191121,1574294400000,0.0403,0.0425,0.03612,0.03937,98621241.5,1574380799999,3839186.859315,13039,47209098.5,1839156.130533,0
FET,20191122,1574380800000,0.03937,0.03999,0.03217,0.03461,148974377.73,1574467199999,5451974.371867,15893,76638056.81,2801217.756448,0
FET,20191123,1574467200000,0.03456,0.03945,0.03382,0.03913,128717242.5,1574553599999,4759955.686087,13085,63382578.5,2341210.776823,0
FET,20191124,1574553600000,0.03913,0.04011,0.03517,0.03709,133481548.1,1574639999999,5046357.949283,16136,66282533.3,2507099.597618,0
FET,20191125,1574640000000,0.03705,0.04766,0.0347,0.04635,186877296.7,1574726399999,7639184.13084,21377,92973546.3,3811351.156736,0
FET,20191126,1574726400000,0.04635,0.0519,0.04335,0.04927,142576426.7,1574812799999,6712624.371636,22343,69746473.6,3286145.072677,0
FET,20191127,1574812800000,0.04923,0.057,0.0425,0.05594,165386961.39,1574899199999,8042537.9166273,25796,81095742.75,3950922.650859,0
FET,20191128,1574899200000,0.05591,0.06135,0.05252,0.05357,154090180.23,1574985599999,8750131.0000377,26786,76978776.76,4376732.1532721,0
FET,20191129,1574985600000,0.05346,0.0579,0.0517,0.05511,104542230.5,1575071999999,5741593.276058,17892,53046036.1,2914798.303224,0
FET,20191130,1575072000000,0.05536,0.06251,0.05453,0.06061,96199582.77,1575158399999,5655403.102641,20379,51814373.26,3048204.394854,0
FET,20191201,1575158400000,0.06064,0.06078,0.05206,0.056,73344990.8,1575244799999,4082069.663397,16762,35419193.5,1974048.904126,0
FET,20191202,1575244800000,0.05601,0.06377,0.055,0.06326,57432915.06,1575331199999,3486388.749379,14593,29596432.06,1799747.091419,0
FET,20191203,1575331200000,0.06325,0.065,0.0592,0.06202,98917702.95,1575417599999,6086987.610145,19839,49059230.25,3016449.64624,0
FET,20191204,1575417600000,0.06194,0.06219,0.05555,0.05599,108364784.3,1575503999999,6335938.907472,19246,56957296.8,3329927.028049,0
FET,20191205,1575504000000,0.05593,0.05609,0.05045,0.05177,105615006.3,1575590399999,5579829.536521,19018,52857485.3,2794793.366179,0
FET,20191206,1575590400000,0.05177,0.0586,0.05061,0.0571,51304907.8,1575676799999,2783544.188191,11521,27466587.3,1489934.699531,0
FET,20191207,1575676800000,0.05702,0.07049,0.05609,0.06898,89589793.14,1575763199999,5713296.859884,19885,49431472.64,3149537.550526,0
FET,20191208,1575763200000,0.06887,0.07191,0.064,0.06571,87203553.7,1575849599999,5867873.8170616,19865,45793039.79,3082505.667978,0
FET,20191209,1575849600000,0.06586,0.06989,0.06241,0.06441,47175821.1,1575935999999,3107996.216857,13736,23754161.5,1564644.177403,0
FET,20191210,1575936000000,0.06434,0.06443,0.04673,0.04942,72351356.7,1576022399999,3850859.563722,19013,32853250.0,1753788.053637,0
FET,20191211,1576022400000,0.04942,0.05786,0.04903,0.05377,123837031.0,1576108799999,6690385.902836,22770,62179589.3,3359702.08061,0
FET,20191212,1576108800000,0.05378,0.05421,0.04945,0.05188,96673017.8,1576195199999,4959588.312613,17754,48986771.4,2513785.498483,0
FET,20191213,1576195200000,0.052,0.0544,0.05012,0.05118,65516957.0,1576281599999,3444959.256411,12233,33656295.8,1770535.089833,0
FET,20191214,1576281600000,0.05117,0.05323,0.0448,0.04585,46289763.9,1576367999999,2297012.32647,10964,23729095.2,1178895.98046,0
FET,20191215,1576368000000,0.04586,0.04798,0.04401,0.04795,20871255.7,1576454399999,960784.891989,5427,10669142.4,491255.527247,0
FET,20191216,1576454400000,0.04795,0.05373,0.04586,0.05071,134323975.2,1576540799999,6751754.708646,22061,66716988.0,3354745.337537,0
FET,20191217,1576540800000,0.05074,0.0555,0.04805,0.05052,223631214.0,1576627199999,11612762.861117,32358,111235293.6,5778032.847789,0
FET,20191218,1576627200000,0.05035,0.05245,0.04252,0.04886,206705175.9,1576713599999,10005938.796533,28007,103721361.3,5022783.594626,0
FET,20191219,1576713600000,0.0489,0.05229,0.0461,0.05169,151625125.2,1576799999999,7356426.964909,20883,77608925.3,3768450.551823,0
FET,20191220,1576800000000,0.05169,0.05596,0.05,0.05374,104546837.7,1576886399999,5520075.827237,15369,56269435.1,2974227.876526,0
FET,20191221,1576886400000,0.05374,0.05506,0.0495,0.05012,62627249.7,1576972799999,3285852.956968,10778,33976997.4,1784036.167185,0
FET,20191222,1576972800000,0.05014,0.0522,0.04905,0.04996,67138620.5,1577059199999,3382246.821626,10928,36164256.7,1821753.709311,0
FET,20191223,1577059200000,0.05,0.05148,0.04818,0.04919,32460529.1,1577145599999,1627032.869925,6762,17341506.3,869557.947128,0
FET,20191224,1577145600000,0.04902,0.04992,0.0476,0.04847,32274160.9,1577231999999,1568487.78179,7047,19550776.9,950180.845543,0
ZEC,20190321,1553126400000,58.5,59.1,53.31,55.14,7780.91395,1553212799999,439917.273083,1882,3552.7774,201094.4098694,0
ZEC,20190322,1553212800000,55.37,56.56,54.42,55.07,5182.07127,1553299199999,286909.1342886,1360,1826.06795,101228.3464648,0
ZEC,20190323,1553299200000,55.06,56.9,54.78,56.9,3435.73138,1553385599999,190964.3467238,917,1955.51545,108497.1451013,0
ZEC,20190324,1553385600000,56.8,58.44,55.81,57.21,8357.05638,1553471999999,478186.0918224,1813,3446.81921,197249.3492575,0
ZEC,20190325,1553472000000,57.06,57.13,53.78,55.32,4922.4201,1553558399999,274141.6520095,1117,2573.85178,143012.7398229,0
ZEC,20190326,1553558400000,55.32,55.5,52.72,54.49,3951.24438,1553644799999,212108.683224,894,1722.47823,92376.0629299,0
ZEC,20190327,1553644800000,54.5,57.35,54.49,56.96,4350.00589,1553731199999,241493.3666605,1059,2020.5039,112626.6352897,0
ZEC,20190328,1553731200000,56.8,56.8,55.29,56.18,5429.87373,1553817599999,303098.3218913,1103,1955.13482,109375.0498656,0
ZEC,20190329,1553817600000,56.15,58.12,55.1,57.14,8048.82943,1553903999999,453946.9213097,1686,4288.91351,241147.8386816,0
ZEC,20190330,1553904000000,57.15,57.44,55.6,57.1,3709.98578,1553990399999,210420.9254309,964,2090.35108,118974.83848,0
